rep,k,n_lambda,mu,sigma,min_size,filename,maxima
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,240.345517719994
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,203.780810719961
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,209.470475555199
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,220.778147484322
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,208.996326672728
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,222.335841300195
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,229.709628076254
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,215.997504939752
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,216.410903320661
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,210.541081286153
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,212.191418405007
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,217.999446671824
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,213.172565443999
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,211.701449008374
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,205.02098868938
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,226.477423707174
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,215.45148946363
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,212.167697453254
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,53.2448917817294
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,43.5957433680225
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,45.8766771842485
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,43.8121076871647
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,45.4845858912158
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,48.2020241620364
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,45.1344917335662
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,48.7596682137271
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,44.3169372695027
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,55.0172249769456
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,47.4093697489604
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,44.77460522369
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,44.000356163683
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,44.836551639957
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,48.9777733398178
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,48.4410652462377
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,44.744992368072
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,48.8920909215852
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,47.2059100028581
3,20,10000,20,6.8,10,rep3_k20_lambda10000_mu20,47.2395951460008
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,117.964542887447
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,120.39983066988
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,120.130313468313
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,136.525417064664
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,117.579864893655
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,116.279017822691
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,107.7188561975
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,112.335628241598
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,122.341075743456
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,104.782394581498
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,123.966617466777
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,110.377598650314
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,107.727868508154
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,116.985009103487
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,113.999428266275
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,123.42000419158
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,118.345361005797
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,115.534978960289
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,125.544800961595
3,20,10000,50,17,10,rep3_k20_lambda10000_mu50,119.492038367194
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,235.281031977042
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,225.574408449861
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,219.854895142459
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,235.122324960875
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,248.939592433852
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,244.474823486185
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,239.366786537195
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,228.065704006454
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,216.961368857361
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,217.34638526873
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,249.650401459773
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,242.692790996439
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,228.49258430801
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,227.602764275321
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,231.452005450435
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,226.583501713394
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,246.061639287603
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,227.014293424083
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,214.798377615426
3,20,10000,100,34,10,rep3_k20_lambda10000_mu100,223.831886693735
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,32.4506256279148
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,40.4380960576174
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,37.892954895165
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,34.4293049373382
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,39.4471969253183
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,33.6344800264821
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,36.9239164571555
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,34.5560846361448
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,33.7452389624206
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,33.6975755263897
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,37.9414399154275
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,32.0503093623378
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,29.669060885543
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,30.2381186328181
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,33.4239963978433
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,31.2005260648804
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,34.5765446977298
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,31.6104450002022
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,36.0280729425073
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,41.7936485517893
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,35.1472126460593
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,36.8934982419835
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,31.0400407153793
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,32.7493776409994
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,31.6853990458009
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,33.2701801175123
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,29.7026471264385
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,37.3753619189153
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,33.7265862691969
3,30,30,20,6.8,10,rep3_k30_lambda30_mu20,34.3247616515442
3,30,30,50,17,10,rep3_k30_lambda30_mu50,72.0513185842021
3,30,30,50,17,10,rep3_k30_lambda30_mu50,79.3655781813088
3,30,30,50,17,10,rep3_k30_lambda30_mu50,91.8766729778782
3,30,30,50,17,10,rep3_k30_lambda30_mu50,87.0082060198417
3,30,30,50,17,10,rep3_k30_lambda30_mu50,105.302065729576
3,30,30,50,17,10,rep3_k30_lambda30_mu50,84.6888515788066
3,30,30,50,17,10,rep3_k30_lambda30_mu50,75.4420504022095
3,30,30,50,17,10,rep3_k30_lambda30_mu50,82.1855016223909
3,30,30,50,17,10,rep3_k30_lambda30_mu50,61.6957381972179
3,30,30,50,17,10,rep3_k30_lambda30_mu50,83.6471780121052
3,30,30,50,17,10,rep3_k30_lambda30_mu50,83.5318915896261
3,30,30,50,17,10,rep3_k30_lambda30_mu50,88.5959708666375
3,30,30,50,17,10,rep3_k30_lambda30_mu50,88.1232629865038
3,30,30,50,17,10,rep3_k30_lambda30_mu50,87.3885279976937
3,30,30,50,17,10,rep3_k30_lambda30_mu50,91.5275188437925
3,30,30,50,17,10,rep3_k30_lambda30_mu50,87.6656085098875
3,30,30,50,17,10,rep3_k30_lambda30_mu50,86.0126788502226
3,30,30,50,17,10,rep3_k30_lambda30_mu50,79.3236322518722
3,30,30,50,17,10,rep3_k30_lambda30_mu50,88.1909089363087
3,30,30,50,17,10,rep3_k30_lambda30_mu50,69.6723250313843
3,30,30,50,17,10,rep3_k30_lambda30_mu50,78.9870200684353
3,30,30,50,17,10,rep3_k30_lambda30_mu50,77.3630492761022
3,30,30,50,17,10,rep3_k30_lambda30_mu50,86.4880828127498
3,30,30,50,17,10,rep3_k30_lambda30_mu50,94.0782076860037
3,30,30,50,17,10,rep3_k30_lambda30_mu50,78.8380740566309
3,30,30,50,17,10,rep3_k30_lambda30_mu50,88.0958995538651
3,30,30,50,17,10,rep3_k30_lambda30_mu50,92.708662692938
3,30,30,50,17,10,rep3_k30_lambda30_mu50,87.24716384406
3,30,30,50,17,10,rep3_k30_lambda30_mu50,79.3100583046864
3,30,30,50,17,10,rep3_k30_lambda30_mu50,82.4037555161006
3,30,30,100,34,10,rep3_k30_lambda30_mu100,168.530152268951
3,30,30,100,34,10,rep3_k30_lambda30_mu100,156.388414289296
3,30,30,100,34,10,rep3_k30_lambda30_mu100,151.648428146881
3,30,30,100,34,10,rep3_k30_lambda30_mu100,185.167330932195
3,30,30,100,34,10,rep3_k30_lambda30_mu100,179.933624459052
3,30,30,100,34,10,rep3_k30_lambda30_mu100,159.208704097172
3,30,30,100,34,10,rep3_k30_lambda30_mu100,194.641382216902
3,30,30,100,34,10,rep3_k30_lambda30_mu100,163.851107637531
3,30,30,100,34,10,rep3_k30_lambda30_mu100,183.13989982515
3,30,30,100,34,10,rep3_k30_lambda30_mu100,175.868066545493
3,30,30,100,34,10,rep3_k30_lambda30_mu100,158.361962877608
3,30,30,100,34,10,rep3_k30_lambda30_mu100,223.54108012241
3,30,30,100,34,10,rep3_k30_lambda30_mu100,168.064352117032
3,30,30,100,34,10,rep3_k30_lambda30_mu100,168.135228717211
3,30,30,100,34,10,rep3_k30_lambda30_mu100,164.11058511503
3,30,30,100,34,10,rep3_k30_lambda30_mu100,172.199229785603
3,30,30,100,34,10,rep3_k30_lambda30_mu100,190.959872271882
3,30,30,100,34,10,rep3_k30_lambda30_mu100,166.381043581884
3,30,30,100,34,10,rep3_k30_lambda30_mu100,181.608063060211
3,30,30,100,34,10,rep3_k30_lambda30_mu100,176.246131091862
3,30,30,100,34,10,rep3_k30_lambda30_mu100,161.423689268237
3,30,30,100,34,10,rep3_k30_lambda30_mu100,155.207416106492
3,30,30,100,34,10,rep3_k30_lambda30_mu100,182.758410582389
3,30,30,100,34,10,rep3_k30_lambda30_mu100,161.119162650618
3,30,30,100,34,10,rep3_k30_lambda30_mu100,159.128827135452
3,30,30,100,34,10,rep3_k30_lambda30_mu100,204.41144472497
3,30,30,100,34,10,rep3_k30_lambda30_mu100,162.955651127978
3,30,30,100,34,10,rep3_k30_lambda30_mu100,198.097487343059
3,30,30,100,34,10,rep3_k30_lambda30_mu100,154.149324419485
3,30,30,100,34,10,rep3_k30_lambda30_mu100,171.969796833499
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,35.841472638977
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,31.8692037724674
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,32.6894764761151
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,33.0970280273694
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,37.7498860298613
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,37.5715729029048
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,34.8938291479284
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,33.219534786257
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,37.7422981831153
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,34.0359871390269
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,32.7111599451557
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,34.4152969815026
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,34.9375268284069
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,34.1809026254979
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,33.5500354593782
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,33.7653773453769
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,33.7915661990557
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,37.501382769269
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,37.5693805560546
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,32.4523579759704
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,33.1112622236435
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,41.458448477922
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,36.1460174182814
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,32.330506629584
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,38.1905128059117
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,35.7392429790299
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,36.0624684693151
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,32.4494767314448
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,35.7540300291019
3,30,50,20,6.8,10,rep3_k30_lambda50_mu20,34.7035324548584
3,30,50,50,17,10,rep3_k30_lambda50_mu50,84.9145429388859
3,30,50,50,17,10,rep3_k30_lambda50_mu50,95.2820519804479
3,30,50,50,17,10,rep3_k30_lambda50_mu50,81.9251562878154
3,30,50,50,17,10,rep3_k30_lambda50_mu50,103.452568029049
3,30,50,50,17,10,rep3_k30_lambda50_mu50,88.206300470258
3,30,50,50,17,10,rep3_k30_lambda50_mu50,97.6697630010085
3,30,50,50,17,10,rep3_k30_lambda50_mu50,81.6318875555179
3,30,50,50,17,10,rep3_k30_lambda50_mu50,81.3990075359897
3,30,50,50,17,10,rep3_k30_lambda50_mu50,97.5431229394133
3,30,50,50,17,10,rep3_k30_lambda50_mu50,96.331908158146
3,30,50,50,17,10,rep3_k30_lambda50_mu50,93.8561264462113
3,30,50,50,17,10,rep3_k30_lambda50_mu50,97.1870960203263
3,30,50,50,17,10,rep3_k30_lambda50_mu50,91.9951685726885
3,30,50,50,17,10,rep3_k30_lambda50_mu50,77.206879807092
3,30,50,50,17,10,rep3_k30_lambda50_mu50,81.9407742475144
3,30,50,50,17,10,rep3_k30_lambda50_mu50,81.1415438184565
3,30,50,50,17,10,rep3_k30_lambda50_mu50,98.1528506779557
3,30,50,50,17,10,rep3_k30_lambda50_mu50,92.5130259221928
3,30,50,50,17,10,rep3_k30_lambda50_mu50,84.1353578480771
3,30,50,50,17,10,rep3_k30_lambda50_mu50,84.6407207064989
3,30,50,50,17,10,rep3_k30_lambda50_mu50,81.8583314302267
3,30,50,50,17,10,rep3_k30_lambda50_mu50,106.512563977333
3,30,50,50,17,10,rep3_k30_lambda50_mu50,82.4962697928065
3,30,50,50,17,10,rep3_k30_lambda50_mu50,85.2489865321338
3,30,50,50,17,10,rep3_k30_lambda50_mu50,80.5210544108696
3,30,50,50,17,10,rep3_k30_lambda50_mu50,76.1101070231522
3,30,50,50,17,10,rep3_k30_lambda50_mu50,84.2508776976173
3,30,50,50,17,10,rep3_k30_lambda50_mu50,86.3800709056079
3,30,50,50,17,10,rep3_k30_lambda50_mu50,90.9531963336012
3,30,50,50,17,10,rep3_k30_lambda50_mu50,81.2557338416275
3,30,50,100,34,10,rep3_k30_lambda50_mu100,175.390723959034
3,30,50,100,34,10,rep3_k30_lambda50_mu100,154.195265691571
3,30,50,100,34,10,rep3_k30_lambda50_mu100,190.724461696771
3,30,50,100,34,10,rep3_k30_lambda50_mu100,184.725390199115
3,30,50,100,34,10,rep3_k30_lambda50_mu100,182.913161447883
3,30,50,100,34,10,rep3_k30_lambda50_mu100,183.406828758107
3,30,50,100,34,10,rep3_k30_lambda50_mu100,174.172648730567
3,30,50,100,34,10,rep3_k30_lambda50_mu100,182.425313523438
3,30,50,100,34,10,rep3_k30_lambda50_mu100,215.431472095511
3,30,50,100,34,10,rep3_k30_lambda50_mu100,162.475123460304
3,30,50,100,34,10,rep3_k30_lambda50_mu100,168.566375052554
3,30,50,100,34,10,rep3_k30_lambda50_mu100,169.771928486412
3,30,50,100,34,10,rep3_k30_lambda50_mu100,192.355262271024
3,30,50,100,34,10,rep3_k30_lambda50_mu100,147.136220925087
3,30,50,100,34,10,rep3_k30_lambda50_mu100,186.79552148972
3,30,50,100,34,10,rep3_k30_lambda50_mu100,164.725280455987
3,30,50,100,34,10,rep3_k30_lambda50_mu100,187.754560323127
3,30,50,100,34,10,rep3_k30_lambda50_mu100,155.929283090167
3,30,50,100,34,10,rep3_k30_lambda50_mu100,183.476302726595
3,30,50,100,34,10,rep3_k30_lambda50_mu100,200.959847286485
3,30,50,100,34,10,rep3_k30_lambda50_mu100,189.735638240074
3,30,50,100,34,10,rep3_k30_lambda50_mu100,165.935615918026
3,30,50,100,34,10,rep3_k30_lambda50_mu100,163.871952863097
3,30,50,100,34,10,rep3_k30_lambda50_mu100,154.567915694293
3,30,50,100,34,10,rep3_k30_lambda50_mu100,152.898508058421
3,30,50,100,34,10,rep3_k30_lambda50_mu100,169.699268251499
3,30,50,100,34,10,rep3_k30_lambda50_mu100,171.957609546313
3,30,50,100,34,10,rep3_k30_lambda50_mu100,163.388399211434
3,30,50,100,34,10,rep3_k30_lambda50_mu100,170.857781188813
3,30,50,100,34,10,rep3_k30_lambda50_mu100,191.970524576809
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,39.1401575318799
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,41.6201060446505
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,36.6808822833915
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,43.7867387600878
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,38.5999803737066
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,41.050882035277
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,41.8891322545758
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,35.9861596708103
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,36.0729528357538
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,39.0993537083462
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,39.4218104163736
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,35.9354376625399
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,33.2726839184502
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,39.4003810495504
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,41.4216647392149
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,41.2296890136226
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,38.986039659199
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,39.9431614914349
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,37.7450485850497
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,38.1018485476904
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,40.7864414832374
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,36.4928379140621
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,36.3727968200043
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,37.867762721199
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,40.6671623359508
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,41.4358538148304
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,36.2212497681954
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,39.1163495948282
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,46.343341787456
3,30,200,20,6.8,10,rep3_k30_lambda200_mu20,41.05107410547
3,30,200,50,17,10,rep3_k30_lambda200_mu50,96.9616632569633
3,30,200,50,17,10,rep3_k30_lambda200_mu50,92.6547043745101
3,30,200,50,17,10,rep3_k30_lambda200_mu50,90.2166000319853
3,30,200,50,17,10,rep3_k30_lambda200_mu50,93.4587825236515
3,30,200,50,17,10,rep3_k30_lambda200_mu50,97.4039790384535
3,30,200,50,17,10,rep3_k30_lambda200_mu50,102.608762007497
3,30,200,50,17,10,rep3_k30_lambda200_mu50,102.799967542142
3,30,200,50,17,10,rep3_k30_lambda200_mu50,93.2110210617202
3,30,200,50,17,10,rep3_k30_lambda200_mu50,94.5630795478364
3,30,200,50,17,10,rep3_k30_lambda200_mu50,95.9850878146442
3,30,200,50,17,10,rep3_k30_lambda200_mu50,100.962562347088
3,30,200,50,17,10,rep3_k30_lambda200_mu50,100.562621465606
3,30,200,50,17,10,rep3_k30_lambda200_mu50,96.9572870635145
3,30,200,50,17,10,rep3_k30_lambda200_mu50,93.7126979038367
3,30,200,50,17,10,rep3_k30_lambda200_mu50,89.2373251113312
3,30,200,50,17,10,rep3_k30_lambda200_mu50,92.7651029165095
3,30,200,50,17,10,rep3_k30_lambda200_mu50,87.42312811152
3,30,200,50,17,10,rep3_k30_lambda200_mu50,90.430149768451
3,30,200,50,17,10,rep3_k30_lambda200_mu50,85.9106799178087
3,30,200,50,17,10,rep3_k30_lambda200_mu50,101.585030193983
3,30,200,50,17,10,rep3_k30_lambda200_mu50,92.4472664739057
3,30,200,50,17,10,rep3_k30_lambda200_mu50,92.4406176971307
3,30,200,50,17,10,rep3_k30_lambda200_mu50,106.36703376776
3,30,200,50,17,10,rep3_k30_lambda200_mu50,93.1158240740714
3,30,200,50,17,10,rep3_k30_lambda200_mu50,90.9041393890675
3,30,200,50,17,10,rep3_k30_lambda200_mu50,84.9822031420291
3,30,200,50,17,10,rep3_k30_lambda200_mu50,88.1584677935114
3,30,200,50,17,10,rep3_k30_lambda200_mu50,104.318865764299
3,30,200,50,17,10,rep3_k30_lambda200_mu50,98.3686957621148
3,30,200,50,17,10,rep3_k30_lambda200_mu50,98.3722458096266
3,30,200,100,34,10,rep3_k30_lambda200_mu100,193.192077743203
3,30,200,100,34,10,rep3_k30_lambda200_mu100,210.457270440955
3,30,200,100,34,10,rep3_k30_lambda200_mu100,194.121626566033
3,30,200,100,34,10,rep3_k30_lambda200_mu100,218.006254570203
3,30,200,100,34,10,rep3_k30_lambda200_mu100,193.530045312782
3,30,200,100,34,10,rep3_k30_lambda200_mu100,180.552487842236
3,30,200,100,34,10,rep3_k30_lambda200_mu100,178.582637374385
3,30,200,100,34,10,rep3_k30_lambda200_mu100,183.585598617175
3,30,200,100,34,10,rep3_k30_lambda200_mu100,188.741142195712
3,30,200,100,34,10,rep3_k30_lambda200_mu100,177.084067732708
3,30,200,100,34,10,rep3_k30_lambda200_mu100,172.390301692821
3,30,200,100,34,10,rep3_k30_lambda200_mu100,194.753386911278
3,30,200,100,34,10,rep3_k30_lambda200_mu100,185.628169531393
3,30,200,100,34,10,rep3_k30_lambda200_mu100,202.465907682248
3,30,200,100,34,10,rep3_k30_lambda200_mu100,228.28869306923
3,30,200,100,34,10,rep3_k30_lambda200_mu100,202.173272096385
3,30,200,100,34,10,rep3_k30_lambda200_mu100,221.343381512262
3,30,200,100,34,10,rep3_k30_lambda200_mu100,193.559743662657
3,30,200,100,34,10,rep3_k30_lambda200_mu100,197.968261689754
3,30,200,100,34,10,rep3_k30_lambda200_mu100,187.777980647198
3,30,200,100,34,10,rep3_k30_lambda200_mu100,238.795609802824
3,30,200,100,34,10,rep3_k30_lambda200_mu100,204.754195364706
3,30,200,100,34,10,rep3_k30_lambda200_mu100,190.753105776782
3,30,200,100,34,10,rep3_k30_lambda200_mu100,255.183041870246
3,30,200,100,34,10,rep3_k30_lambda200_mu100,206.377293981605
3,30,200,100,34,10,rep3_k30_lambda200_mu100,207.066166432659
3,30,200,100,34,10,rep3_k30_lambda200_mu100,173.592640592478
3,30,200,100,34,10,rep3_k30_lambda200_mu100,198.762494993343
3,30,200,100,34,10,rep3_k30_lambda200_mu100,191.5710870203
3,30,200,100,34,10,rep3_k30_lambda200_mu100,200.937280834225
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,40.7079468553344
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,44.0843331227125
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,46.3304875131512
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,42.9851853978446
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,41.6232074348125
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,46.8604667388016
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,45.4046954878257
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,42.3823598641849
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,46.2605071209532
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,44.1621833765862
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,43.3422286249181
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,42.6620777652102
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,42.7597732680442
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,44.94911894009
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,40.676595361901
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,41.6621245234726
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,43.7498417878841
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,40.6450317252603
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,42.566793702889
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,42.0849836199318
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,50.4420479231166
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,41.4813111381097
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,41.2818277751505
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,42.608277180081
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,42.0626339574273
3,30,2000,20,6.8,10,rep3_k30_lambda2000_mu20,40.2516181060492
